item_id,meeting_id,action_type,vote_detected,project_matches,review_reason,item_text
633,153,Administrative,True,,No location name/address matched,Approved agenda
634,153,Consent Agenda,True,,No location name/address matched,Approved the Consent Agenda
635,153,Unknown,False,,No location name/address matched,Estero Chamber of Commerce approval of financial support for Strategic Plans for Future Growth and Impact
636,153,Vote,True,,No location name/address matched,Approved motion for financial support Estero Chamber of Commerce Strategic Plans for Future Growth and Impact
638,153,Ordinance,True,Comprehensive Plan; Budget / Capital Improvement; Comprehensive Plan / Land Development Code,No location name/address matched,"Passed first reading of Ordinance No. 2021-01 and schedule second reading/public hearing for January 20, 20"
639,153,Vote,True,,No location name/address matched,Approved motion for a continuance until February 3 with the goal of making a final decision
641,154,Vote,True,,No location name/address matched,Approved motion to excuse Councilmember Wilson's absence
642,154,Administrative,True,,No location name/address matched,Approved agenda
643,154,Resolution,True,,No location name/address matched,Approved Resolution No. 2021-02 and authorize the Village to modify the Resolution if needed
644,154,Vote,True,,No location name/address matched,"Approved motion to conclude interviews, and schedule the item at the March 3rd meeting, where a final decision will be made"
645,155,Administrative,True,,No location name/address matched,"Approved to permit Councilmembers Levitan and Wilson to participate remotely in Zoom Presentation. Final Action Agenda/Minutes are supplemented by audio and video recordings of the meetings, as well as transcripts. Video recordings of Village Council meetings from June 8, 2016 forward, as well agendas, staff reports, resolutions, ordinances, and other documents related to the meetings can be viewed online at https://estero-fl.gov/agendas/ at the corresponding meeting date"
646,155,Administrative,True,,No location name/address matched,Approved agenda with the moving items of 7A and 8A up to be heard after the Consent Agenda
647,155,Consent Agenda,True,,No location name/address matched,Approved the Consent Agenda
648,155,Ordinance,False,,No location name/address matched,"Denied request to amend the zoning for the Estero Town Center CPD for a Firestone Complete Auto Care, and adopt Ordinance 2020"
651,156,Consent Agenda,True,,No location name/address matched,Approved the Consent Agenda
652,156,Unknown,False,,No location name/address matched,"Appointed nine members, Kristin Jeannin, Barry Jones, Michael Sheeley, Jim Wallace, Anthony Gargano, Marlene Naratil, James Tatooles, Leonard Scotty Wood, and Howard Levitan"
653,156,Unknown,False,,No location name/address matched,"Appointed Kristin Jeannm, Barry Jones, Jim Wallace, and Howard Levitan. to a two-year term and Michael Sheeley, Anthony Gargano, Marlene Naratil, James Tatooles, and Leonard Scotty Wood to a three- year term"
654,156,Unknown,False,,No location name/address matched,"Appointed Howard Levitan and Leonard Scotty Wood as co-chairs of the Planning, Zoning, and Design Board"
656,156,Ordinance,True,,No location name/address matched,Approved Ordinance No. 2021-02 with Council's additional conditions and revisions
657,157,Unknown,False,,No location name/address matched,Elected Vice Mayor Errington to be Mayor
658,157,Unknown,False,,No location name/address matched,Elected Councilmember McLain to be Vice Mayor
659,157,Administrative,True,,No location name/address matched,Approved agenda
660,157,Consent Agenda,True,,No location name/address matched,Approved the Consent Agenda
661,157,Resolution,True,,No location name/address matched,Approved Resolution 2021
662,157,Vote,True,,No location name/address matched,"Authorized the Mayor to provide letters to our legislative delegation on several issues of local government preemption that are being considered by the legislature, one being building design standards preemption, the other being the comprehensive plan language in Senate Bill 284, and the language in House Bill 403, which is the home-based business preemption"
663,157,Unknown,False,,No location name/address matched,Appointed Councilmember Ribble to be our liaison to the Florida League of Cities
664,158,Administrative,True,,No location name/address matched,Approved agenda with deletion of item 12 and to move 5 to after 7c
665,158,Consent Agenda,True,,No location name/address matched,Approved the Consent Agenda
666,159,Administrative,True,,No location name/address matched,Approved agenda
667,159,Consent Agenda,True,,No location name/address matched,Approved the Consent Agenda
672,159,Contract Approval,True,,No location name/address matched,"Approved award of Supplemental Task Authorization 06 to Contract EC 2020-32 to Johnson Engineering to provide water monitoring services for The Village of Estero for $41,352, approve a 10% contingency for additional services that may be required to complete the project, and authorize the Village Manger to sign the STA and other additional implementing documents within the scope of the STA on behalf of the Village of Estero Council"
673,159,Ordinance,True,Budget / Capital Improvement,No location name/address matched,"Passed First Reading and set Second Reading for April 21, 2021 at 9:30 a.m"
674,160,Administrative,True,,No location name/address matched,"Approved to permit Councilmember Wilson to participate remotely in Zoom Presentation. Final Action Agenda/Minutes are supplemented by audio and video recordings of the meetings, as well as transcripts. Video recordings of Village Council meetings from June 8, 2016 forward, as well agendas, staff reports, resolutions, ordinances, and other documents related to the meetings can be viewed online at https://estero-fl.gov/agendas/ at the corresponding meeting date"
675,160,Administrative,True,,No location name/address matched,Approved agenda
676,160,Consent Agenda,True,,No location name/address matched,Approved the Consent Agenda
677,160,Contract Approval,True,,No location name/address matched,Approved the Interlocal Agreement and forward to Lee County Port Authority for their approval and signature
678,160,Resolution,True,,No location name/address matched,Approved Resolution 2021
679,160,Ordinance,True,,No location name/address matched,"Passed First Reading and set Second Reading for May 5, 2021 at 9:30 a.m"
680,160,Ordinance,True,Budget / Capital Improvement,No location name/address matched,Approved Ordinance 2021
681,161,Administrative,True,,No location name/address matched,Approved motion to move 6a to the May 19th or June 2nd meeting and approve agenda
682,161,Consent Agenda,True,,No location name/address matched,Approved the Consent Agenda
683,161,Resolution,True,,No location name/address matched,"Approved the acceptance of North Commons Drive from Coconut Road to Pelican Colony Boulevard for maintenance as a Village-maintained road, issue impact fee credits in the amount of $325,000 upon acceptance of the road, and approve Resolution No. 2021-11 as modified to include landscaping, and revision to the end of Section 2 to add language ""including a letter issuing impact fee credits"""
684,161,Vote,True,,No location name/address matched,Approved council liaison assignments
685,161,Ordinance,True,,No location name/address matched,Approved Ordinance No. 2021
686,162,Administrative,True,,No location name/address matched,Approved agenda
687,162,Consent Agenda,True,,No location name/address matched,Approved the Consent Agenda
688,162,Vote,True,,No location name/address matched,Approved the final plat
689,163,Administrative,True,,No location name/address matched,Approved to permit Councilmember Fiesel to participate remotely in Zoom Presentation and to excuse Councilmember Wilson from the meeting today
690,163,Administrative,True,,No location name/address matched,Approved agenda
691,163,Ordinance,True,Comprehensive Plan; Comprehensive Plan / Land Development Code,No location name/address matched,Approved the first reading of the ordinance and to transmit the Comprehensive Plan Amendment request to the State reviewing agencies with staff's recommended language
692,164,Administrative,True,,No location name/address matched,Approved agenda with the addition of 7(c) - Letter to Lee County Visitor & Convention Bureau and 7
693,164,Consent Agenda,True,,No location name/address matched,Approved the consent agenda
695,164,Contract Approval,True,Budget / Capital Improvement,No location name/address matched,"Approved the selection of Provion Inc. as the consultant of record under Request for Information No. RFI 2020-02 Community Development Software Consultant and authorize the Village Manager to negotiate and execute a contract on behalf of the Village of Estero Council for a not-to-exceed amount of $250,000 which covers an approximate time period of 18 months and approve a contingency fund amount of $25,000 (an amount equal to 10% of the total contract cos"
696,164,Vote,True,,No location name/address matched,Approved the motion to support The Estero Council of Community Leaders (ECC
697,164,Vote,True,,No location name/address matched,Authorized the Council to sign a letter to U.S. Army Corps of Engineers regarding the blue-green algae and red tide as a result of the discharge from Lake Okeechobee
698,164,Ordinance,True,Comprehensive Plan; Comprehensive Plan / Land Development Code,No location name/address matched,"Passed first reading of Ordinance 2021-04 and set second reading for June 16, 20"
699,164,Ordinance,True,,No location name/address matched,"Passed first reading of Ordinance 2021-08 and set second reading for June 16, 20"
700,165,Administrative,True,,No location name/address matched,Approved agenda with the deletion of 6(b)
701,165,Consent Agenda,True,,No location name/address matched,Approved the consent agenda
702,165,Contract Approval,True,,No location name/address matched,"Approved award of Contract to Woodard & Curran in the amount of $159,0"
703,165,Ordinance,True,Comprehensive Plan; Comprehensive Plan / Land Development Code,No location name/address matched,Passed Ordinance 2021
704,166,Administrative,True,,No location name/address matched,Motion to permit Councilmembers Ward and Wilson to participate remotely in Zoom Presentation
705,166,Administrative,True,,No location name/address matched,Approved agenda
706,166,Consent Agenda,True,,No location name/address matched,"Approved the consent agenda with the correction to the June 16, 2021 minutes"
707,166,Vote,True,,No location name/address matched,Approved Comprehensive Annual Financial Report
708,166,Vote,True,,No location name/address matched,"Authorized the Village Manager to execute the attached three letters of engagement, or similarly priced alternatives, and other invoices related to these services"
709,166,Unknown,False,Comprehensive Plan; Comprehensive Plan / Land Development Code,No location name/address matched,"Set public hearing date and time for July 14, 2021 at 9:30am"
711,166,Ordinance,True,,No location name/address matched,"Passed first reading of Ordinance 2021-09 and set second reading for July 21, 20"
712,167,Administrative,True,,No location name/address matched,Motion to permit Councilmember Ward to participate remotely via Zoom and to excuse Councilmember Wilson's absence from today's meeting
713,167,Administrative,True,,No location name/address matched,Approved agenda
714,167,Ordinance,True,Comprehensive Plan; Comprehensive Plan / Land Development Code,No location name/address matched,Approved Ordinance 2021
715,168,Administrative,True,,No location name/address matched,Motion to permit Councilmember Ward to participate remotely in Zoom Presentation
716,168,Administrative,True,,No location name/address matched,Approved agenda with the deletion of 6
717,168,Consent Agenda,True,,No location name/address matched,Approved the consent agenda with the correction to minutes
718,168,Contract Approval,True,,No location name/address matched,"Approved the committee ranking for the purchase of a Community Development Software package as follows: Number 1 -- CityView; Number 2 -- EnerGov (Tyler Technologies); Number 3 -- Accela (Silver Lining Solutions, LLC), and authorize Village Manager to negotiate a contract with the Number 1 ranked firm, CityView (pricing based on a piggyback of The City of Naples contrac"
719,168,Resolution,True,,No location name/address matched,Approved Resolution 2021
720,168,Contract Approval,True,,No location name/address matched,"Approved award Request for Bid No. RFB 2021-01, Mowing, Landscape, and Irrigation Maintenance for the Village of Estero to P & T Lawn and Tractor Service, Inc. to provide mowing, landscape, and irrigation maintenance services for US 41 Median Landscaping as provided in the contract for a one-year period, at a rate of $260,854.20 per year. Authorize the Village Manager to renegotiate and execute the renewal of this contract for three additional one-year terms under the same terms and conditions, which would include adding Estero Parkway maintenance if doing so is in the best interest of the Village of Estero, approve a contingency fund amount of $52,170 (20% contingenc"
721,168,Contract Approval,True,,No location name/address matched,"Approved award of Contract to Woodard & Curran in the amount not to exceed $100,000 and authorize the Village Manager to execute the contract and any other related ancillary documents on behalf of the Village of Estero Council"
722,168,Ordinance,True,,No location name/address matched,Approved Ordinance 2021
723,168,Vote,True,,No location name/address matched,Approved to take jurisdiction of the architectural portion of the 5/3 Bank design and schedule for the September 9th Council Meeting
724,169,Administrative,True,,No location name/address matched,Motion to permit Councilmember Ward to participate remotely in Zoom Presentation
725,169,Administrative,True,,No location name/address matched,Approved agenda
726,169,Consent Agenda,True,,No location name/address matched,Approved the consent agenda
729,169,Contract Approval,True,,No location name/address matched,"Approved executing the attached contract with CW3 Engineering to provide River Ranch Road Improvement Design and Permitting services for a not to exceed contract amount of $552,245.00, approve a contingency fund amount of $55,200 (an amount equal to 10% of the total project cos"
730,169,Contract Approval,True,,No location name/address matched,"Approved executing the attached contract with HighSpans to provide River Ranch Road Improvement project management services for a not to exceed contract amount of Village Council Minutes - Thursday, September 09, 2021 5 $52,548.00, approve a contingency fund amount of $5,300 (an amount equal to 10% of the total project cos"
731,169,Contract Approval,True,,No location name/address matched,"Approved executing the attached contract with HighSpans to provide Williams Road Bike-Ped Improvements project management services for a not to exceed contract amount of $41,934.00, approve a contingency fund amount of $4,200 (an amount equal to 10% of the total project cos"
732,169,Contract Approval,True,,No location name/address matched,"Authorized the rejection of all of the proposals received under RFP 2021-01 and authorize the Village Manager and staff to negotiate contracts with the two lobbying firms it believes can collectively best represent the Village's interests: Ronald L. Book, P.A. and JEJ & Associates, Inc"
733,169,Resolution,True,,No location name/address matched,Approved Resolution No. 2021
734,170,Administrative,True,,No location name/address matched,Motion to permit Councilmember Ward to participate remotely in Zoom Presentation
735,170,Administrative,True,,No location name/address matched,Approved agenda with the correction of the typo in 8a
736,170,Consent Agenda,True,,No location name/address matched,Approved the Consent Agenda
737,170,Contract Approval,True,,No location name/address matched,"Approved the contracts with Ronald L. Book, P.A. (annual cost: $35,000) and JEJ & Associates, Inc. (annual cost: $36,000) to provide professional State Legislative and Executive Branch Lobbying Services for a one-year period. Grant the Village Manager the authority to renegotiate and execute the renewal of these contracts for three additional one-year terms under the same terms and conditions, if doing so is in the best interest of the Village of Estero, approve a contingency fund amount of $7,000 (an amount equal to 10% of the total project cos"
738,170,Vote,True,,No location name/address matched,"Authorized staff through the Village Manager to dispose of, or donate, the inoperable computers that remain in Village possession. Grant the Village Manager the authority to execute any ancillary documents related to the responsible disposal of computer equipment on behalf of the Village of Estero Council"
742,170,Contract Approval,True,,No location name/address matched,"Approved award of Supplemental Task Authorization 09 to Contract EC 2020-32 to Johnson Engineering to provide water monitoring services for The Village of Estero for $83,780, approve a 10% contingency for additional services that may be required to complete the project, and authorize the Village Manager to sign the STA and other additional implementing documents within the scope of the STA on behalf of the Village of Estero Council"
743,170,Ordinance,True,,No location name/address matched,"Passed the First Reading and scheduled Second Reading for October 20, 20"
744,170,Resolution,True,,No location name/address matched,Approved Resolution No. 2021-21 with the Mill rate of 0
745,170,Resolution,True,Budget / Capital Improvement,No location name/address matched,Approved Resolution No. 2021
746,171,Administrative,True,,No location name/address matched,Approved agenda
747,171,Consent Agenda,True,,No location name/address matched,Approved the Consent Agenda
748,171,Contract Approval,True,,No location name/address matched,"Approved the award of Supplemental Task Authorization 10 to Contract EC 2020-32 to Johnson Engineering to provide engineering service to The Village of Estero for $98,000, approve a 10% contingency for additional services that may be required to complete the project, and authorize the Village Manager to sign the STA and other additional implementing documents within the scope of the STA on behalf of the Village of Estero Council"
749,171,Ordinance,True,,No location name/address matched,Approved Ordinance 2021-10 with the additional condition number 26 and the revision to condition 19 regarding maintenance
750,171,Resolution,True,,No location name/address matched,Approved Resolution 2021
751,172,Administrative,True,,No location name/address matched,Motion to permit Councilmember Wilson to participate remotely in Zoom Presentation
752,172,Administrative,True,,No location name/address matched,Approved agenda
753,172,Vote,True,,No location name/address matched,Approved motion to allow legal representative of homeowners' associations a limited time to speak on each item
754,172,Unknown,False,,No location name/address matched,"Acknowledged based on substantial competent evidence and applicable laws the vesting for the use of ""multifamily low rise"" for the property owner Long Bay Partners, LLC only, as to use only. No vested rights exist for any specific number of units in the Town Center or the Proposed project and no vested right exist for an administrative (staf"
755,172,Unknown,False,,No location name/address matched,"Based on substantial competent evidence, affirmed the Staff's decision that a final plan approval is not an Administrative Decision and that a Minor Planned Development Amendment is necessary for the project"
756,173,Administrative,True,,No location name/address matched,Approved agenda
757,173,Consent Agenda,True,,No location name/address matched,Approved the Consent Agenda
760,173,Contract Approval,True,Estero on the River,No location name/address matched,"Approved the award of Supplemental Task Authorization 1 to Contract EC 2020-58 to Ensite, Inc. to provide professional services to The Village of Estero under the Village's Misc. Services Contract CN 2020-01 for $370,400, approve a 10% contingency for additional services that may be required to complete the project, and authorize the Village Manager to sign the STA and other additional implementing documents within the scope of the STA on behalf of the Village of Estero Council"
761,173,Ordinance,True,,No location name/address matched,"Passed First Reading and scheduled Second Reading for November 17, 20"
762,174,Administrative,True,,No location name/address matched,Approved agenda
763,174,Consent Agenda,True,,No location name/address matched,Approved the Consent Agenda
764,174,Resolution,True,Budget / Capital Improvement,No location name/address matched,Approved Resolution No. 2021
765,174,Ordinance,True,,No location name/address matched,"Passed First Reading and scheduled Second Reading for December 1, 20"
766,174,Ordinance,True,,No location name/address matched,Approved Ordinance No. 2021-12
767,175,Administrative,True,,No location name/address matched,Approved agenda
768,175,Consent Agenda,True,,No location name/address matched,Approved the Consent Agenda
769,175,Ordinance,True,,No location name/address matched,Passed Ordinance 2021
770,176,Administrative,True,,No location name/address matched,Approved agenda
771,176,Consent Agenda,True,,No location name/address matched,Approved the Consent Agenda
772,176,Vote,True,,No location name/address matched,"Approved to conduct interviews of new applicants on February 24, 20"
773,176,Ordinance,False,,No location name/address matched,"Pass First Reading and schedule Second Reading for March 3 or March 10, 20"
774,176,Ordinance,True,,No location name/address matched,"Passed First Reading and schedule Second Reading for March 3, 20"
775,177,Administrative,True,,No location name/address matched,Approved agenda
776,177,Consent Agenda,True,,No location name/address matched,Approved the Consent Agenda
777,177,Resolution,True,,No location name/address matched,Adopted Resolution No. 2022
779,177,Vote,True,,No location name/address matched,Authorized the Village Manager and Village Attorney to execute any documents necessary to maintain participation in the State of Florida settlement
780,177,Ordinance,True,,No location name/address matched,"Passed first reading and schedule second reading and public hearing for January 19, 20"
781,178,Administrative,True,,No location name/address matched,Approved to permit Councilmember Wilson to participate remotely in Zoom Presentation
782,178,Administrative,True,,No location name/address matched,Approved agenda
783,178,Consent Agenda,True,,No location name/address matched,Approved the Consent Agenda with the revision of the minutes
786,178,Ordinance,True,,No location name/address matched,Adopted Ordinance No. 2022-01
787,178,Vote,True,,No location name/address matched,"Approved the Village to spend up to $7,000 on the 7th Anniversary Celebration on March 5, 20"
788,179,Administrative,True,,No location name/address matched,Approved to permit Village Attorney Burt Saunders to participate remotely in Zoom Presentation
789,179,Administrative,True,,No location name/address matched,Approved agenda
790,179,Consent Agenda,True,,No location name/address matched,Approved the Consent Agenda
791,179,Resolution,True,,No location name/address matched,Adopted Resolution No. 2022
795,180,Administrative,True,,No location name/address matched,Approved agenda
796,180,Consent Agenda,True,,No location name/address matched,Approved the Consent Agenda
797,180,Contract Approval,True,,No location name/address matched,Approved the 2021-2022 Interlocal Agreement between Village of Estero and Lee County for Stray Animal Control Services
798,181,Administrative,True,,No location name/address matched,Approved agenda
799,181,Consent Agenda,True,,No location name/address matched,Approved the Consent Agenda
800,181,Vote,True,,No location name/address matched,Motion Failed due to lack of a second
801,181,Vote,True,,No location name/address matched,"Approved Greater Estero Chamber of Commerce $12,500 for financial support for Strategic Plans for Future Growth and Impact, and the Greater Estero Chamber of Commerce can come back to Council to request another $12,500 in six months (September)"
802,182,Administrative,True,,No location name/address matched,Approved agenda
803,182,Consent Agenda,True,,No location name/address matched,Approved the Consent Agenda
804,182,Vote,True,Comprehensive Plan; Comprehensive Plan / Land Development Code,No location name/address matched,"Approved initiation of a rezoning and Comprehensive Plan Amendment for property south of Estero River, East of US 41 and north of Corkscrew Road"
806,182,Ordinance,True,,No location name/address matched,"Approved First Addendum to Peoples Gas System, Inc. ""(TECO)"" Franchise Agreement Ordinance 2021"
808,183,Administrative,True,,No location name/address matched,Approved agenda
809,183,Consent Agenda,True,,No location name/address matched,Approved the Consent Agenda
810,183,Resolution,True,,No location name/address matched,Adopted Resolution 2022-03 which approves the updated Multijurisdictional Program for Public Information related to flood hazards
811,183,Vote,True,,No location name/address matched,Approved final Plat for Estero Crossing
812,183,Vote,True,,No location name/address matched,Approved final Plat for Rivercreek Phase One (formerly known as Corkscrew Crossing)
815,183,Vote,True,,No location name/address matched,"Approved the following list of short-listed firms listed below. Delegate authority to staff to interview these firms on April 11, 2022, and Council to interview the top 2 candidates individually. • Nason Yeager Gerson Harris & Fumero, P.A. • Roetzel & Andress, LPA • Trask Daigneault, LLP • Vose Law Firm LLP"
816,183,Administrative,False,,No location name/address matched,"Excused Vice Mayor McLain from the April 13 and April 20, 2022 Village Council meetings"
817,184,Administrative,True,,No location name/address matched,"Approved agenda. Final Action Agenda/Minutes are supplemented by audio and video recordings of the meetings, as well as transcripts. Video recordings of Village Council meetings from June 8, 2016, forward, as well as agendas, staff reports, resolutions, ordinances, and other documents related to the meetings can be viewed online at https://estero-fl.gov/agendas/ at the corresponding meeting date"
818,185,Administrative,True,,No location name/address matched,Approved motion to permit Councilmember Wilson to participate remotely in Zoom Presentation
819,185,Administrative,True,,No location name/address matched,Approved agenda with the deletion of Action Item 7e
820,185,Consent Agenda,True,,No location name/address matched,Approved the Consent Agenda
822,185,Contract Approval,False,Estero on the River,No location name/address matched,"Amendment One to Contract No. EC 2020-31 for Estero on the River Structure Demolition and updating contract to keep structure #6, the bomb shelter"
825,186,Administrative,True,,No location name/address matched,Approved agenda
826,186,Consent Agenda,True,,No location name/address matched,Approved the Consent Agenda
827,186,Contract Approval,False,,No location name/address matched,"Approve Misc. Contractor Services contract EC 2019-66 STA 21 with P & T Lawn & Tractor Services for $109,872 to replace trees along US 41 and provide additional landscape maintenance work on medians 22-24, approve a contingency fund amount of $11,000 (an amount equal to 10% of the total project cos"
829,186,Resolution,True,,No location name/address matched,Approved Resolution No. 2022-07 which amends Resolution No. 2015
831,187,Administrative,True,,No location name/address matched,Approved agenda to move up agenda item 7
832,187,Consent Agenda,True,,No location name/address matched,Approved the Consent Agenda
833,187,Resolution,True,Budget / Capital Improvement,No location name/address matched,"Approved Resolution 2022-09, to amend the 2021-2022 Fiscal Year Budget to recognize increased revenues and increased expenditures for capital projects and debt retirement"
834,187,Resolution,True,,No location name/address matched,"Approved Resolution 2022-10, providing authority to pay off the 2019 series debt early, during fiscal year 2021-20"
839,187,Contract Approval,True,Septic to Sewer; Broadway Avenue Utility Extension,No location name/address matched,"Approved the contract with Tetra Tech, Inc. to provide design and permitting services for Broadway Ave. East UEP in the amount of $1,134,239, approve a contingency fund amount of $114,000 (an amount equal to 10% of the total project cos"
840,187,Vote,True,,No location name/address matched,Motion Failed
841,187,Ordinance,True,,No location name/address matched,"Passed first reading of Ordinance 2022-03 and set second reading for June 1, 20"
843,188,Administrative,True,,No location name/address matched,Approved agenda
844,188,Consent Agenda,True,,No location name/address matched,Approved the Consent Agenda
845,188,Resolution,True,,No location name/address matched,"Approved a Joint Resolution with Lee County for participation in CDBG and related Programs, authorize Mayor to sign and forward to Lee County"
846,188,Vote,True,,No location name/address matched,"Approved termination as of June 1, 2022, CN 2020-01 Miscellaneous Professional Services to allow for the immediate use of the firms approved under CN 2022"
847,188,Contract Approval,True,,No location name/address matched,"Approved the recommendation of the evaluation committee to select all 36 consulting firms that submitted Letters of Interest under CN 2022-06, for a contract period of three"
848,188,Contract Approval,True,,No location name/address matched,"Authorized the Village Manager to execute agreements for individual projects as needed at or below $50,000 (contracts in excess of $50,000 will require Village Council approval)"
849,188,Ordinance,True,,No location name/address matched,Passed Ordinance 2022
850,189,Administrative,True,,No location name/address matched,Approved motion to permit Councilmember Wilson to participate remotely in Zoom Presentation
851,189,Administrative,True,,No location name/address matched,Approved agenda
852,189,Consent Agenda,True,,No location name/address matched,Approved the Consent Agenda
853,189,Contract Approval,True,,No location name/address matched,"Approved the contract with N. Harris Computer Corporation to provide ""CityView"" software for Community Development for an estimated cost of $397,379, approve a contingency fund amount of $49,153 (an amount equal to 15% of the total project cost minus annual fee"
854,189,Resolution,True,,No location name/address matched,Approved Resolution No. 2022
855,189,Ordinance,True,,No location name/address matched,"Passed first reading of Ordinance No. 2022-04 and set second reading for July 6, 20"
857,190,Administrative,True,,No location name/address matched,"Approved motion to permit Councilmembers Wilson and Ward to participate remotely in Zoom Presentation. Final Action Agenda/Minutes are supplemented by audio and video recordings of the meetings, as well as transcripts. Video recordings of Village Council meetings from June 8, 2016, forward, as well as agendas, staff reports, resolutions, ordinances, and other documents related to the meetings can be viewed online at https://estero-fl.gov/agendas/ at the corresponding meeting date"
858,190,Administrative,True,,No location name/address matched,Approved agenda with tabling 8b
859,190,Consent Agenda,True,,No location name/address matched,Approved the Consent Agenda
860,190,Vote,True,,No location name/address matched,Approved Comprehensive Annual Financial Report
861,190,Resolution,True,,No location name/address matched,Adopted Resolution No. 2022
862,190,Ordinance,True,,No location name/address matched,"Passed first reading of Ordinance No. 2022-05 with the map 2A-1 and set second reading for July 20, 20"
863,190,Ordinance,True,Comprehensive Plan; Comprehensive Plan / Land Development Code,No location name/address matched,Approved motion to transmit Comprehensive Plan Amendment and Ordinance No. 2022-06 to state review agency
866,190,Resolution,True,Budget / Capital Improvement,No location name/address matched,"Passed motion to move Capital Improvement Hearing and Resolution 2022-19 on to second public hearing on July 20, 20"
867,190,Ordinance,True,,No location name/address matched,Approved Ordinance No. 2022-04
868,191,Administrative,True,,No location name/address matched,"Approved motion to permit Councilmembers Ribble and Ward to participate remotely in Zoom Presentation. Final Action Agenda/Minutes are supplemented by audio and video recordings of the meetings, as well as transcripts. Video recordings of Village Council meetings from June 8, 2016, forward, as well as agendas, staff reports, resolutions, ordinances, and other documents related to the meetings can be viewed online at https://estero-fl.gov/agendas/ at the corresponding meeting date"
869,191,Administrative,True,,No location name/address matched,Approved agenda
870,191,Consent Agenda,True,,No location name/address matched,Approved the Consent Agenda
871,191,Resolution,True,Budget / Capital Improvement,No location name/address matched,Adopted Resolution No. 2022
872,191,Ordinance,True,,No location name/address matched,"Passed second reading of Ordinance No. 2022-05 with Map 2A-1 and ordinance shall take effect immediately upon adoption, for implementation for the next regular Village Council election"
873,192,Resolution,True,Budget / Capital Improvement,No location name/address matched,Approved Resolution No. 2022
874,192,Administrative,True,,No location name/address matched,Approved agenda
875,192,Consent Agenda,True,,No location name/address matched,Approved the Consent Agenda
876,192,Resolution,True,Estero on the River,No location name/address matched,Adopted Resolution No. 2022
877,192,Contract Approval,True,,No location name/address matched,"Approved Supplemental Task Authorization (STA)-28 under RFQ 2019- 03 Miscellaneous Contractor Services to P & T Lawn and Tractor Service, Inc. for the engagement of a Contractor to construct and install a monument sign on Imperial Parkway (in the roadway median at the Village's southern limits approximately 645 feet south of Salerno Bay Roa"
878,192,Contract Approval,True,,No location name/address matched,"Approved the Seminole Gulf Railway license agreement and approve payment of $131,400 in fees to Seminole Gulf Railway to secure the license agreement and authorize the Village Manager to execute the agreement on behalf of the"
880,192,Contract Approval,True,,No location name/address matched,"Approved First Amendment to Master Interlocal Agreement Regarding Distribution Formula for Allocation of Revenue from Local Option Fuel Tax among Lee County, City of Bonita Springs, City of Cape Coral, City of Fort Myers, City of Sanibel, Town of Fort Myers Beach and the Village of Estero"
881,193,Administrative,True,,No location name/address matched,Approved agenda
882,193,Consent Agenda,True,,No location name/address matched,Approved the Consent Agenda
884,193,Ordinance,True,,No location name/address matched,"Passed first reading of Ordinance No. 2022-09 and set second reading and public hearing for October 5, 20"
885,193,Ordinance,True,,No location name/address matched,"Passed first reading of Ordinance No. 2022-10 and set second reading and public hearing for October 5, 20"
886,193,Ordinance,True,,No location name/address matched,"Passed first reading of Ordinance No. 2022-11 and set second reading and public hearing for October 5, 20"
887,193,Ordinance,True,Comprehensive Plan; Comprehensive Plan / Land Development Code,No location name/address matched,"Passed first reading of Ordinance No. 2022-12 and set second reading and public hearing for October 5, 20"
888,193,Resolution,True,Budget / Capital Improvement,No location name/address matched,Approved Resolution No. 2022-27 with the Mill rate
889,193,Resolution,True,Budget / Capital Improvement,No location name/address matched,Approved Resolution No. 2022
890,193,Ordinance,True,Comprehensive Plan; Comprehensive Plan / Land Development Code,No location name/address matched,Approved Ordinance No. 2022
891,194,Administrative,True,,No location name/address matched,Approved agenda
892,194,Resolution,True,,No location name/address matched,Adopted Resolution No. 2022
893,195,Administrative,True,,No location name/address matched,Approved agenda
894,195,Consent Agenda,True,,No location name/address matched,Approved the Consent Agenda
895,195,Resolution,True,,No location name/address matched,Adopted Resolution No. 2022
896,195,Ordinance,True,Comprehensive Plan; Comprehensive Plan / Land Development Code,No location name/address matched,"Passed first reading of Ordinance No. 2022-13 and set second reading and public hearing for November 2, 20"
897,195,Ordinance,True,,No location name/address matched,"Passed first reading of Ordinance No. 2022-14 and set second reading and public hearing for November 2, 20"
900,195,Ordinance,True,,No location name/address matched,Approved Ordinance No. 2022
901,195,Vote,True,,No location name/address matched,"Approved 2022-10 with changes to language to allow only one free- standing fast-food restaurant, and revise conditions related to the buffer and the public gathering areas"
902,195,Ordinance,True,,No location name/address matched,"Approved to continue this Ordinance No. 2022-11 until November 16, 2022 Council meeting"
903,195,Ordinance,True,Comprehensive Plan; Comprehensive Plan / Land Development Code,No location name/address matched,"Approved to continue this Ordinance No. 2022-12 until November 2, 2022 Council meeting"
904,196,Administrative,True,,No location name/address matched,"Approved agenda with item 6a deferred to the November 16th agenda Final Action Agenda/Minutes are supplemented by audio and video recordings of the meetings, as well as transcripts. Video recordings of Village Council meetings from June 8, 2016, forward, as well as agendas, staff reports, resolutions, ordinances, and other documents related to the meetings can be viewed online at https://estero-fl.gov/agendas/ at the corresponding meeting date"
905,196,Consent Agenda,True,,No location name/address matched,Approved the Consent Agenda
